Time,Time Code,Country Name,Country Code,Current account balance (% of GDP),Net lending (+) / net borrowing (-) (% of GDP)
1979,YR1979,United Arab Emirates,ARE,..,..
1979,YR1979,United Kingdom,GBR,-0.178279570640728,-3.68560443430314
1979,YR1979,United States,USA,-0.00596422303529853,-0.666074684861036
1979,YR1979,Uruguay,URY,-4.97271670589907,1.01796992280839
1979,YR1979,Virgin Islands (U.S.),VIR,..,..
1980,YR1980,Andorra,AND,..,..
1980,YR1980,Antigua and Barbuda,ATG,-14.3040806092767,..
1980,YR1980,Aruba,ABW,..,..
1980,YR1980,Australia,AUS,..,-0.937959511043118
1980,YR1980,Austria,AUT,..,-2.28045171110591
1980,YR1980,Bahamas,BHS,-5.63918220624579,..
1980,YR1980,Bahrain,BHR,5.99961330881645,11.0957602970383
1980,YR1980,Barbados,BRB,-6.03004731335953,..
1980,YR1980,Belgium,BEL,..,..
1980,YR1980,Bermuda,BMU,..,..
1980,YR1980,British Virgin Islands,VGB,..,..
1980,YR1980,Brunei Darussalam,BRN,..,..
1980,YR1980,Canada,CAN,-2.22309097638056,..
1980,YR1980,Cayman Islands,CYM,..,..
1980,YR1980,Channel Islands,CHI,..,..
1980,YR1980,Chile,CHL,-6.78795913415298,5.81756947219293
1980,YR1980,Croatia,HRV,..,..
1980,YR1980,Curacao,CUW,..,..
1980,YR1980,Cyprus,CYP,-11.9907981669638,-6.17650915796565
1980,YR1980,Czech Republic,CZE,..,..
1980,YR1980,Denmark,DNK,-3.35865531641174,-2.1151620073777
1980,YR1980,Estonia,EST,..,..
1980,YR1980,Faroe Islands,FRO,..,..
1980,YR1980,Finland,FIN,-2.61489605994722,-0.448740998789057
1980,YR1980,France,FRA,-0.600086978505762,0.509546928809806
1980,YR1980,French Polynesia,PYF,..,..
1980,YR1980,Germany,DEU,-1.64744051103331,-1.25680963471957
1980,YR1980,Gibraltar,GIB,..,..
1980,YR1980,Greece,GRC,-3.88705446078293,-3.34320597558277
1980,YR1980,Greenland,GRL,..,..
1980,YR1980,Guam,GUM,..,..
1980,YR1980,China,HKG,..,..
1980,YR1980,Hungary,HUN,..,..
1980,YR1980,Iceland,ISL,-2.25644897392832,0.467246599008784
1980,YR1980,Ireland,IRL,..,-8.05987930421268
1980,YR1980,Isle of Man,IMN,..,..
1980,YR1980,Israel,ISR,..,..
1980,YR1980,Italy,ITA,-2.21452768422154,-8.69109859404678
1980,YR1980,Japan,JPN,..,-6.3965246825976
1980,YR1980,Korea,KOR,-10.4665774283765,0.682188339362267
1980,YR1980,Kuwait,KWT,53.4302988985595,61.6974535151155
1980,YR1980,Latvia,LVA,..,..
1980,YR1980,Liechtenstein,LIE,..,..
1980,YR1980,Lithuania,LTU,..,..
1980,YR1980,Luxembourg,LUX,..,0.87142493727804
1980,YR1980,Chinaa,MAC,..,..
1980,YR1980,Malta,MLT,3.10280738292589,2.79725395017246
1980,YR1980,Monaco,MCO,..,..
1980,YR1980,Nauru,NRU,..,..
1980,YR1980,Netherlands,NLD,-0.438097623012695,-2.83505969157099
1980,YR1980,New Caledonia,NCL,..,..
1980,YR1980,New Zealand,NZL,..,-3.84040521464751
1980,YR1980,Northern Mariana Islands,MNP,..,..
1980,YR1980,Norway,NOR,1.67395740641177,3.06240751039183
1980,YR1980,Oman,OMN,15.7543197784418,..
1980,YR1980,Panama,PAN,-7.1238371262402,..
1980,YR1980,Poland,POL,..,..
1980,YR1980,Portugal,PRT,-3.23453303818424,-5.81730219421078
1980,YR1980,Puerto Rico,PRI,..,..
1980,YR1980,Qatar,QAT,..,..
1980,YR1980,Romania,ROU,..,..
1980,YR1980,San Marino,SMR,..,..
1980,YR1980,Saudi Arabia,SAU,25.2234435748971,..
1980,YR1980,Seychelles,SYC,-10.6020243992778,..
1980,YR1980,Singapore,SGP,-13.1358046716662,6.15780684664626
1980,YR1980,Sint Maarten (Dutch part),SXM,..,..
1980,YR1980,Slovak Republic,SVK,..,..
1980,YR1980,Slovenia,SVN,..,..
1980,YR1980,Spain,ESP,-2.39724870373414,-2.26325052949327
1980,YR1980,St. Kitts and Nevis,KNA,-3.88985068167063,..
1980,YR1980,St. Martin (French part),MAF,..,..
1980,YR1980,Sweden,SWE,-3.04810034131979,-3.66726637897505
1980,YR1980,Switzerland,CHE,-0.163955235432737,0.0345426706096558
1980,YR1980,Trinidad and Tobago,TTO,5.72430843483206,..
1980,YR1980,Turks and Caicos Islands,TCA,..,..
1980,YR1980,United Arab Emirates,ARE,..,..
1980,YR1980,United Kingdom,GBR,1.21462434887475,-2.64380062279666
1980,YR1980,United States,USA,0.0744407233804418,-1.76949834232023
1980,YR1980,Uruguay,URY,-6.97725668083814,0.421890590429916
1980,YR1980,Virgin Islands (U.S.),VIR,..,..
1981,YR1981,Andorra,AND,..,..
1981,YR1981,Antigua and Barbuda,ATG,-22.1182470043923,..
1981,YR1981,Aruba,ABW,..,..
1981,YR1981,Australia,AUS,..,-0.0747982415851978
1981,YR1981,Austria,AUT,..,-2.25138566689016
1981,YR1981,Bahamas,BHS,-9.80722046968104,..
1981,YR1981,Bahrain,BHR,12.3859191985215,11.9947848761408
1981,YR1981,Barbados,BRB,-11.8506944801428,..
1981,YR1981,Belgium,BEL,..,..
1981,YR1981,Bermuda,BMU,..,..
1981,YR1981,British Virgin Islands,VGB,..,..
1981,YR1981,Brunei Darussalam,BRN,..,..
1981,YR1981,Canada,CAN,-4.09262045514918,..
1981,YR1981,Cayman Islands,CYM,..,..
1981,YR1981,Channel Islands,CHI,..,..
1981,YR1981,Chile,CHL,-13.7149137241856,3.29968696869813
1981,YR1981,Croatia,HRV,..,..
1981,YR1981,Curacao,CUW,..,..
1981,YR1981,Cyprus,CYP,-8.22974930876581,-6.69063910242609
1981,YR1981,Czech Republic,CZE,..,..
1981,YR1981,Denmark,DNK,-3.03027542696719,-5.14564598854005
1981,YR1981,Estonia,EST,..,..
1981,YR1981,Faroe Islands,FRO,..,..
1981,YR1981,Finland,FIN,-0.911722761070516,0.292485373991972
1981,YR1981,France,FRA,-0.7815452450602,-1.17179945992655
1981,YR1981,French Polynesia,PYF,..,..
1981,YR1981,Germany,DEU,-0.662698161865995,-1.65502503499121
1981,YR1981,Gibraltar,GIB,..,..
1981,YR1981,Greece,GRC,-4.60011593668926,-7.55747337175891
1981,YR1981,Greenland,GRL,..,..
1981,YR1981,Guam,GUM,..,..
1981,YR1981,China,HKG,..,..
1981,YR1981,Hungary,HUN,..,..
1981,YR1981,Iceland,ISL,-4.22273479123039,0.957037952083032
1981,YR1981,Ireland,IRL,..,-8.92344053568515
1981,YR1981,Isle of Man,IMN,..,..
1981,YR1981,Israel,ISR,..,..
1981,YR1981,Italy,ITA,-2.4087346834656,..
1981,YR1981,Japan,JPN,..,-5.94351761164183
1981,YR1981,Korea,KOR,-8.80516240653274,1.12744565107973
1981,YR1981,Kuwait,KWT,54.6709155544209,54.0238754609672
1981,YR1981,Latvia,LVA,..,..
1981,YR1981,Liechtenstein,LIE,..,..
1981,YR1981,Lithuania,LTU,..,..
1981,YR1981,Luxembourg,LUX,..,0.664048953641637
1981,YR1981,Chinaa,MAC,..,..
1981,YR1981,Malta,MLT,6.94602386893574,5.74172055693146
1981,YR1981,Monaco,MCO,..,..
1981,YR1981,Nauru,NRU,..,..
1981,YR1981,Netherlands,NLD,2.33100725066341,-3.88956199628626
1981,YR1981,New Caledonia,NCL,..,..
1981,YR1981,New Zealand,NZL,..,-4.5076377523186
1981,YR1981,Northern Mariana Islands,MNP,..,..
1981,YR1981,Norway,NOR,3.35986948148877,4.845306879481
1981,YR1981,Oman,OMN,17.034259330845,..
1981,YR1981,Panama,PAN,-10.2442899333192,..
1981,YR1981,Poland,POL,..,..
1981,YR1981,Portugal,PRT,-14.6533746946924,-7.00154651918748
1981,YR1981,Puerto Rico,PRI,..,..
1981,YR1981,Qatar,QAT,..,..
1981,YR1981,Romania,ROU,..,1.9352252685586
1981,YR1981,San Marino,SMR,..,..
1981,YR1981,Saudi Arabia,SAU,21.5025181530483,..
1981,YR1981,Seychelles,SYC,-12.1328129783859,..
1981,YR1981,Singapore,SGP,-10.368009979278,6.13798102266737
1981,YR1981,Sint Maarten (Dutch part),SXM,..,..
1981,YR1981,Slovak Republic,SVK,..,..
1981,YR1981,Slovenia,SVN,..,..
1981,YR1981,Spain,ESP,-2.64447688601082,-2.7701283504341
1981,YR1981,St. Kitts and Nevis,KNA,-5.80586080586081,..
1981,YR1981,St. Martin (French part),MAF,..,..
1981,YR1981,Sweden,SWE,-2.1417211351847,-4.81682332822351
1981,YR1981,Switzerland,CHE,3.05037592304935,0.638548631621326
1981,YR1981,Trinidad and Tobago,TTO,5.92992074616902,..
1981,YR1981,Turks and Caicos Islands,TCA,..,..
1981,YR1981,United Arab Emirates,ARE,..,..
1981,YR1981,United Kingdom,GBR,2.61238985947786,-3.82444209078916
1981,YR1981,United States,USA,0.149982491648844,-1.48891142957012
1981,YR1981,Uruguay,URY,-4.17619466993157,-1.18240976787871
1981,YR1981,Virgin Islands (U.S.),VIR,..,..
1982,YR1982,Andorra,AND,..,..
1982,YR1982,Antigua and Barbuda,ATG,-25.3088656719854,..
1982,YR1982,Aruba,ABW,..,..
1982,YR1982,Australia,AUS,..,0.247275703883081
1982,YR1982,Austria,AUT,..,-3.74138546746963
1982,YR1982,Bahamas,BHS,-7.31166444909079,..
1982,YR1982,Bahrain,BHR,11.6727458728887,5.87248322147651
1982,YR1982,Barbados,BRB,-6.85036236223836,..
1982,YR1982,Belgium,BEL,..,..
1982,YR1982,Bermuda,BMU,..,..
1982,YR1982,British Virgin Islands,VGB,..,..
1982,YR1982,Brunei Darussalam,BRN,..,..
1982,YR1982,Canada,CAN,0.57303017143079,..
1982,YR1982,Cayman Islands,CYM,..,..
1982,YR1982,Channel Islands,CHI,..,..
1982,YR1982,Chile,CHL,-9.09740865323303,-3.75540618204872
1982,YR1982,Croatia,HRV,..,..
1982,YR1982,Curacao,CUW,..,..
1982,YR1982,Cyprus,CYP,-8.25155340528277,-5.4434579520045
1982,YR1982,Czech Republic,CZE,..,..
1982,YR1982,Denmark,DNK,-3.73910287748323,-7.12875278648862
1982,YR1982,Estonia,EST,..,..
1982,YR1982,Faroe Islands,FRO,..,..
1982,YR1982,Finland,FIN,-1.74832835272288,-1.02123781247464
1982,YR1982,France,FRA,-2.06576075022001,-1.86012104876962
1982,YR1982,French Polynesia,PYF,..,..
1982,YR1982,Germany,DEU,0.709768293929742,-1.34257459642628
1982,YR1982,Gibraltar,GIB,..,..
1982,YR1982,Greece,GRC,-3.4640601147525,-13.0145206734635
1982,YR1982,Greenland,GRL,..,..
1982,YR1982,Guam,GUM,..,..
1982,YR1982,China,HKG,..,..
1982,YR1982,Hungary,HUN,..,..
1982,YR1982,Iceland,ISL,-8.13315764229385,0.8028954936329
1982,YR1982,Ireland,IRL,..,-9.82145617184629
1982,YR1982,Isle of Man,IMN,..,..
1982,YR1982,Israel,ISR,..,..
1982,YR1982,Italy,ITA,-1.73151682482755,..
1982,YR1982,Japan,JPN,..,-5.94269981810589
1982,YR1982,Korea,KOR,-7.07271590214815,-0.230420377540297
1982,YR1982,Kuwait,KWT,23.0018745751796,20.1535669608218
1982,YR1982,Latvia,LVA,..,..
1982,YR1982,Liechtenstein,LIE,..,..
1982,YR1982,Lithuania,LTU,..,..
1982,YR1982,Luxembourg,LUX,..,-0.851265724147774
1982,YR1982,Chinaa,MAC,..,..
1982,YR1982,Malta,MLT,1.00236364206446,3.60863606173288
1982,YR1982,Monaco,MCO,..,..
1982,YR1982,Nauru,NRU,..,..
1982,YR1982,Netherlands,NLD,3.17090607271519,-5.38071898960168
1982,YR1982,New Caledonia,NCL,..,..
1982,YR1982,New Zealand,NZL,..,-5.04249804087046
1982,YR1982,Northern Mariana Islands,MNP,..,..
1982,YR1982,Norway,NOR,1.01962562597084,3.88054164347987
1982,YR1982,Oman,OMN,6.46891982907139,..
1982,YR1982,Panama,PAN,-3.36408679454853,..
1982,YR1982,Poland,POL,..,..
1982,YR1982,Portugal,PRT,-10.6731010728771,-6.03032098307738
1982,YR1982,Puerto Rico,PRI,..,..
1982,YR1982,Qatar,QAT,..,..
1982,YR1982,Romania,ROU,..,3.27481440747869
1982,YR1982,San Marino,SMR,..,..
1982,YR1982,Saudi Arabia,SAU,4.94356453463874,..
1982,YR1982,Seychelles,SYC,-27.4768538173809,..
1982,YR1982,Singapore,SGP,-8.05910345833413,9.19626146222029
1982,YR1982,Sint Maarten (Dutch part),SXM,..,..
1982,YR1982,Slovak Republic,SVK,..,..
1982,YR1982,Slovenia,SVN,..,..
1982,YR1982,Spain,ESP,-2.32057083154147,-4.57899275610563
1982,YR1982,St. Kitts and Nevis,KNA,-10.1394988375097,..
1982,YR1982,St. Martin (French part),MAF,..,..
1982,YR1982,Sweden,SWE,-2.87205088328781,-4.4572328108243
1982,YR1982,Switzerland,CHE,2.2009180779875,0.305857540207337
1982,YR1982,Trinidad and Tobago,TTO,-7.3639760485205,..
1982,YR1982,Turks and Caicos Islands,TCA,..,..
1982,YR1982,United Arab Emirates,ARE,..,..
1982,YR1982,United Kingdom,GBR,1.55028160702169,-2.01822165840157
1982,YR1982,United States,USA,-0.347121184979076,-3.13925310478622
1982,YR1982,Uruguay,URY,-2.5558890565735,-8.37785189455215
1982,YR1982,Virgin Islands (U.S.),VIR,..,..
1983,YR1983,Andorra,AND,..,..
1983,YR1983,Antigua and Barbuda,ATG,-4.99604453373648,..
1983,YR1983,Aruba,ABW,..,..
1983,YR1983,Australia,AUS,..,-1.71521155155398
1983,YR1983,Austria,AUT,..,-4.58282948571085
1983,YR1983,Bahamas,BHS,-5.8056325023084,..
1983,YR1983,Bahrain,BHR,2.74850470682566,-3.1757334092851
1983,YR1983,Barbados,BRB,-7.09104607602574,..
1983,YR1983,Belgium,BEL,..,..
1983,YR1983,Bermuda,BMU,..,..
1983,YR1983,British Virgin Islands,VGB,..,..
1983,YR1983,Brunei Darussalam,BRN,..,..
1983,YR1983,Canada,CAN,-0.740760642789129,..
1983,YR1983,Cayman Islands,CYM,..,..
1983,YR1983,Channel Islands,CHI,..,..
1983,YR1983,Chile,CHL,-5.48733659260825,-4.0552521159989
1983,YR1983,Croatia,HRV,..,..
1983,YR1983,Curacao,CUW,..,..
1983,YR1983,Cyprus,CYP,-9.49253771906643,-8.77276307422296
1983,YR1983,Czech Republic,CZE,..,..
1983,YR1983,Denmark,DNK,-2.27849513512304,-5.93746950091374
1983,YR1983,Estonia,EST,..,..
1983,YR1983,Faroe Islands,FRO,..,..
1983,YR1983,Finland,FIN,-2.20559534429111,-2.23478051892746
1983,YR1983,France,FRA,-0.922628400328671,-2.35055409107163
1983,YR1983,French Polynesia,PYF,..,..
1983,YR1983,Germany,DEU,0.564016055112188,-1.32431075753981
1983,YR1983,Gibraltar,GIB,..,..
1983,YR1983,Greece,GRC,-3.79939872010169,-3.63654957712041
1983,YR1983,Greenland,GRL,..,..
1983,YR1983,Guam,GUM,..,..
1983,YR1983,China,HKG,..,..
1983,YR1983,Hungary,HUN,..,..
1983,YR1983,Iceland,ISL,-2.03185137760453,-2.30084280847131
1983,YR1983,Ireland,IRL,..,-8.42635121423281
1983,YR1983,Isle of Man,IMN,..,..
1983,YR1983,Israel,ISR,..,..
1983,YR1983,Italy,ITA,0.146041526177231,..
1983,YR1983,Japan,JPN,..,-6.12826312148265
1983,YR1983,Korea,KOR,-3.99451410911559,1.25734245396232
1983,YR1983,Kuwait,KWT,25.448165850056,17.5229801309295
1983,YR1983,Latvia,LVA,..,..
1983,YR1983,Liechtenstein,LIE,..,..
1983,YR1983,Lithuania,LTU,..,..
1983,YR1983,Luxembourg,LUX,..,0.612985139503399
1983,YR1983,Chinaa,MAC,..,..
1983,YR1983,Malta,MLT,-0.416553555941503,3.8383790651606
1983,YR1983,Monaco,MCO,..,..
1983,YR1983,Nauru,NRU,..,..
1983,YR1983,Netherlands,NLD,3.31634072006602,-5.14229017649479
1983,YR1983,New Caledonia,NCL,..,..
1983,YR1983,New Zealand,NZL,..,-6.4451593717051
1983,YR1983,Northern Mariana Islands,MNP,..,..
1983,YR1983,Norway,NOR,3.17454933119806,5.1201248951979
1983,YR1983,Oman,OMN,6.23380439900375,..
1983,YR1983,Panama,PAN,3.35429081404249,..
1983,YR1983,Poland,POL,..,..
1983,YR1983,Portugal,PRT,-5.99244121749374,-5.38143653982174
1983,YR1983,Puerto Rico,PRI,..,..
1983,YR1983,Qatar,QAT,..,..
1983,YR1983,Romania,ROU,..,3.28749837387798
1983,YR1983,San Marino,SMR,..,..
1983,YR1983,Saudi Arabia,SAU,-13.0463004987383,..
1983,YR1983,Seychelles,SYC,-17.7554279776326,..
1983,YR1983,Singapore,SGP,-3.43279404719149,9.04934573545641
1983,YR1983,Sint Maarten (Dutch part),SXM,..,..
1983,YR1983,Slovak Republic,SVK,..,..
1983,YR1983,Slovenia,SVN,..,..
1983,YR1983,Spain,ESP,-1.76260523559337,-4.49046333593027
1983,YR1983,St. Kitts and Nevis,KNA,-16.9679399727148,..
1983,YR1983,St. Martin (French part),MAF,..,..
1983,YR1983,Sweden,SWE,-0.690240455476535,-6.00505064627423
1983,YR1983,Switzerland,CHE,1.05631998651972,0.196403015383385
1983,YR1983,Trinidad and Tobago,TTO,-12.1923469164739,..
1983,YR1983,Turks and Caicos Islands,TCA,..,..
1983,YR1983,United Arab Emirates,ARE,..,..
1983,YR1983,United Kingdom,GBR,1.0807797343564,-2.66376884282092
1983,YR1983,United States,USA,-1.21688325768745,-5.20522900420964
1983,YR1983,Uruguay,URY,-1.22690218079193,-3.51549360015964
1983,YR1983,Virgin Islands (U.S.),VIR,..,..
1984,YR1984,Andorra,AND,..,..
1984,YR1984,Antigua and Barbuda,ATG,0.287945387637902,..
1984,YR1984,Aruba,ABW,..,..
1984,YR1984,Australia,AUS,..,-3.21145551678003
1984,YR1984,Austria,AUT,..,-3.49332466326697
1984,YR1984,Bahamas,BHS,-4.91401695164372,..
1984,YR1984,Bahrain,BHR,5.59073885536122,-1.06230847803882
1984,YR1984,Barbados,BRB,-2.43451568198597,..
1984,YR1984,Belgium,BEL,..,..
1984,YR1984,Bermuda,BMU,..,..
1984,YR1984,British Virgin Islands,VGB,..,..
1984,YR1984,Brunei Darussalam,BRN,..,..
1984,YR1984,Canada,CAN,-0.38652902845197,..
1984,YR1984,Cayman Islands,CYM,..,..
1984,YR1984,Channel Islands,CHI,..,..
1984,YR1984,Chile,CHL,-10.7580432856309,-3.60789917631073
1984,YR1984,Croatia,HRV,..,..
1984,YR1984,Curacao,CUW,..,..
1984,YR1984,Cyprus,CYP,-9.72778995567469,-4.65006702551788
1984,YR1984,Czech Republic,CZE,..,..
1984,YR1984,Denmark,DNK,-2.90683394137085,-3.30028314802303
1984,YR1984,Estonia,EST,..,..
1984,YR1984,Faroe Islands,FRO,..,..
1984,YR1984,Finland,FIN,-0.0390176373545743,-0.405211465174777
1984,YR1984,France,FRA,-0.165069868467563,-2.28340394685398
1984,YR1984,French Polynesia,PYF,..,..
1984,YR1984,Germany,DEU,1.2705275921798,-1.05785276147986
1984,YR1984,Gibraltar,GIB,..,..
1984,YR1984,Greece,GRC,-4.43981450704764,-9.80320444785189
1984,YR1984,Greenland,GRL,..,..
1984,YR1984,Guam,GUM,..,..
1984,YR1984,China,HKG,..,..
1984,YR1984,Hungary,HUN,..,..
1984,YR1984,Iceland,ISL,-4.62917483957052,0.968664934084852
1984,YR1984,Ireland,IRL,..,-7.03525350372599
1984,YR1984,Isle of Man,IMN,..,..
1984,YR1984,Israel,ISR,..,..
1984,YR1984,Italy,ITA,-0.732139551005884,..
1984,YR1984,Japan,JPN,..,-5.20940279161143
1984,YR1984,Korea,KOR,-1.80063147447618,0.927583587496326
1984,YR1984,Kuwait,KWT,29.6244701426387,20.5461224727277
1984,YR1984,Latvia,LVA,..,..
1984,YR1984,Liechtenstein,LIE,..,..
1984,YR1984,Lithuania,LTU,..,..
1984,YR1984,Luxembourg,LUX,..,1.93593250062978
1984,YR1984,Chinaa,MAC,..,..
1984,YR1984,Malta,MLT,0.74806004134924,1.25597767264835
1984,YR1984,Monaco,MCO,..,..
1984,YR1984,Nauru,NRU,..,..
1984,YR1984,Netherlands,NLD,4.43338179139069,-5.40325817907781
1984,YR1984,New Caledonia,NCL,..,..
1984,YR1984,New Zealand,NZL,..,-5.86334809142037
1984,YR1984,Northern Mariana Islands,MNP,..,..
1984,YR1984,Norway,NOR,4.64376053627758,5.31722495784681
1984,YR1984,Oman,OMN,3.43302232514652,..
1984,YR1984,Panama,PAN,-3.27166966467294,..
1984,YR1984,Poland,POL,..,..
1984,YR1984,Portugal,PRT,-2.47122277905245,-5.04915363852243
1984,YR1984,Puerto Rico,PRI,..,..
1984,YR1984,Qatar,QAT,..,..
1984,YR1984,Romania,ROU,..,6.54846219826002
1984,YR1984,San Marino,SMR,..,..
1984,YR1984,Saudi Arabia,SAU,-15.3818567777289,..
1984,YR1984,Seychelles,SYC,-8.7822776192687,..
1984,YR1984,Singapore,SGP,-1.94886737000521,2.93071717500911
1984,YR1984,Sint Maarten (Dutch part),SXM,..,..
1984,YR1984,Slovak Republic,SVK,..,..
1984,YR1984,Slovenia,SVN,..,..
1984,YR1984,Spain,ESP,1.03287088873846,-4.64983734928023
1984,YR1984,St. Kitts and Nevis,KNA,-4.39845246591294,..
1984,YR1984,St. Martin (French part),MAF,..,..
1984,YR1984,Sweden,SWE,0.673894527439041,-4.31754153658454
1984,YR1984,Switzerland,CHE,5.60641434066948,0.315846616833245
1984,YR1984,Trinidad and Tobago,TTO,-6.01600687543639,..
1984,YR1984,Turks and Caicos Islands,TCA,..,..
1984,YR1984,United Arab Emirates,ARE,..,..
1984,YR1984,United Kingdom,GBR,0.397286079597483,-2.59809883958887
1984,YR1984,United States,USA,-2.45214189670976,-4.04669788808387
1984,YR1984,Uruguay,URY,-2.66172316448786,-5.11258004544516
1984,YR1984,Virgin Islands (U.S.),VIR,..,..
1985,YR1985,Andorra,AND,..,..
1985,YR1985,Antigua and Barbuda,ATG,-9.58808886155898,..
1985,YR1985,Aruba,ABW,..,..
1985,YR1985,Australia,AUS,..,-2.49772740788568
1985,YR1985,Austria,AUT,..,-3.71548996802359
1985,YR1985,Bahamas,BHS,-0.116344211502745,..
1985,YR1985,Bahrain,BHR,1.06328745175151,2.39603816182361
1985,YR1985,Barbados,BRB,-0.374449432098751,..
1985,YR1985,Belgium,BEL,..,..
1985,YR1985,Bermuda,BMU,..,..
1985,YR1985,British Virgin Islands,VGB,..,..
1985,YR1985,Brunei Darussalam,BRN,..,..
1985,YR1985,Canada,CAN,-1.60077143740477,..
1985,YR1985,Cayman Islands,CYM,..,..
1985,YR1985,Channel Islands,CHI,..,..
1985,YR1985,Chile,CHL,-7.98163671396764,-1.89627638938341
1985,YR1985,Croatia,HRV,..,..
1985,YR1985,Curacao,CUW,..,..
1985,YR1985,Cyprus,CYP,-7.4155950189348,-4.07772207347522
1985,YR1985,Czech Republic,CZE,..,..
1985,YR1985,Denmark,DNK,-4.41606590329172,-0.365988519410057
1985,YR1985,Estonia,EST,..,..
1985,YR1985,Faroe Islands,FRO,..,..
1985,YR1985,Finland,FIN,-1.4429463103173,-0.116947566687137
1985,YR1985,France,FRA,-0.00625484478835934,-2.37620302468931
1985,YR1985,French Polynesia,PYF,..,..
1985,YR1985,Germany,DEU,2.45640882195554,-0.469274425433913
1985,YR1985,Gibraltar,GIB,..,..
1985,YR1985,Greece,GRC,-6.85056814408947,-10.0339999133706
1985,YR1985,Greenland,GRL,..,..
1985,YR1985,Guam,GUM,..,..
1985,YR1985,China,HKG,..,..
1985,YR1985,Hungary,HUN,..,..
1985,YR1985,Iceland,ISL,-3.85046863362725,-1.85271975918196
1985,YR1985,Ireland,IRL,..,-8.58129165431631
1985,YR1985,Isle of Man,IMN,..,..
1985,YR1985,Israel,ISR,..,..
1985,YR1985,Italy,ITA,-0.904050635189368,..
1985,YR1985,Japan,JPN,..,-4.45119064030256
1985,YR1985,Korea,KOR,-2.05269345748369,0.666063767379215
1985,YR1985,Kuwait,KWT,22.375778762425,11.3024307202858
1985,YR1985,Latvia,LVA,..,..
1985,YR1985,Liechtenstein,LIE,..,..
1985,YR1985,Lithuania,LTU,..,..
1985,YR1985,Luxembourg,LUX,..,4.40911504657833
1985,YR1985,Chinaa,MAC,..,..
1985,YR1985,Malta,MLT,-2.30723168340108,1.19941991692956
1985,YR1985,Monaco,MCO,..,..
1985,YR1985,Nauru,NRU,..,..
1985,YR1985,Netherlands,NLD,2.95296631891615,-3.76328496198082
1985,YR1985,New Caledonia,NCL,..,..
1985,YR1985,New Zealand,NZL,..,-2.89539679578851
1985,YR1985,Northern Mariana Islands,MNP,..,..
1985,YR1985,Norway,NOR,4.63242376677832,7.17938414159267
1985,YR1985,Oman,OMN,-0.101277547611494,..
1985,YR1985,Panama,PAN,1.14805172641068,..
1985,YR1985,Poland,POL,..,..
1985,YR1985,Portugal,PRT,1.40133182328916,-9.50597286014196
1985,YR1985,Puerto Rico,PRI,..,..
1985,YR1985,Qatar,QAT,..,..
1985,YR1985,Romania,ROU,..,2.59596330275229
1985,YR1985,San Marino,SMR,..,..
1985,YR1985,Saudi Arabia,SAU,-12.4464475736217,..
1985,YR1985,Seychelles,SYC,-11.3692467170059,-6.24948128475392
1985,YR1985,Singapore,SGP,-0.0189810743321321,10.2391417132453
1985,YR1985,Sint Maarten (Dutch part),SXM,..,..
1985,YR1985,Slovak Republic,SVK,..,..
1985,YR1985,Slovenia,SVN,..,..
1985,YR1985,Spain,ESP,1.54069182588836,-5.62268956412519
1985,YR1985,St. Kitts and Nevis,KNA,-6.01561457360203,..
1985,YR1985,St. Martin (French part),MAF,..,..
1985,YR1985,Sweden,SWE,-0.885266710240753,-3.71623598090331
1985,YR1985,Switzerland,CHE,5.43672179198093,..
1985,YR1985,Trinidad and Tobago,TTO,-0.649106302916159,..
1985,YR1985,Turks and Caicos Islands,TCA,..,..
1985,YR1985,United Arab Emirates,ARE,..,..
1985,YR1985,United Kingdom,GBR,0.677370024918345,-1.73009382270473
1985,YR1985,United States,USA,-2.86830150595336,-4.27773446241616
1985,YR1985,Uruguay,URY,-2.07099809472875,-1.89900391081994
1985,YR1985,Virgin Islands (U.S.),VIR,..,..
1986,YR1986,Andorra,AND,..,..
1986,YR1986,Antigua and Barbuda,ATG,-40.7261836754071,..
1986,YR1986,Aruba,ABW,-4.60055096418733,..
1986,YR1986,Australia,AUS,..,-1.91589251056713
1986,YR1986,Austria,AUT,..,-4.69116746244052
1986,YR1986,Bahamas,BHS,0.930232558139535,..
1986,YR1986,Bahrain,BHR,-2.25668728761872,-3.07571665069269
1986,YR1986,Barbados,BRB,2.60914725839359,..
1986,YR1986,Belgium,BEL,..,..
1986,YR1986,Bermuda,BMU,..,..
1986,YR1986,British Virgin Islands,VGB,..,..
1986,YR1986,Brunei Darussalam,BRN,..,..
1986,YR1986,Canada,CAN,-3.00748482693253,..
1986,YR1986,Cayman Islands,CYM,..,..
1986,YR1986,Channel Islands,CHI,..,..
1986,YR1986,Chile,CHL,-6.30690234000097,-1.326327613225
1986,YR1986,Croatia,HRV,..,..
1986,YR1986,Curacao,CUW,..,..
1986,YR1986,Cyprus,CYP,-0.611948219842201,-2.57854961064633
1986,YR1986,Czech Republic,CZE,..,..
1986,YR1986,Denmark,DNK,-5.09779147072704,4.28333733869225
1986,YR1986,Estonia,EST,..,..
1986,YR1986,Faroe Islands,FRO,..,..
1986,YR1986,Finland,FIN,-0.942872499548402,0.808304312169738
1986,YR1986,France,FRA,0.314981538756498,-2.35243500664645
1986,YR1986,French Polynesia,PYF,..,..
1986,YR1986,Germany,DEU,3.69520766399571,-0.396124499759352
